1500,200,-1.312e-08
1600,200,-1.441e-08
1700,200,-1.327e-08
1800,200,-1.09e-08
1900,200,-6.42e-09
2000,200,-6.6e-09
2100,200,-5.24e-09
2200,200,-2.49e-09
2300,200,-2.63e-09
2400,200,-3.92e-09
2500,200,-1.71e-09
2600,200,-1.82e-09
2700,200,-2.98e-09
2800,200,-1.8e-10
2900,200,-5.3e-10
3000,200,-1.93e-09
3100,200,3.64e-09
3200,200,5.56e-09
3300,200,4.39e-09
3400,200,5.34e-09
3500,200,3.18e-09
3600,200,5.4e-10
3700,200,-3.12e-09
3800,200,-6.22e-09
3900,200,-9.59e-09
4000,200,-9.17e-09
0,300,7.54e-09
100,300,5.43e-09
200,300,1.47e-09
300,300,-4.58e-09
400,300,-4.72e-09
500,300,-5.18e-09
600,300,-6.33e-09
700,300,-3.73e-09
800,300,-3.27e-09
900,300,-4.41e-09
1000,300,-6.31e-09
1100,300,-1.088e-08
1200,300,-1.453e-08
1300,300,-1.207e-08
1400,300,-1.053e-08
1500,300,-9.27e-09
1600,300,-1.106e-08
1700,300,-1.165e-08
1800,300,-5.71e-09
1900,300,-1.78e-09
2000,300,-2.55e-09
2100,300,-4.36e-09
2200,300,-2.46e-09
2300,300,-1.01e-09
2400,300,-4.99e-09
2500,300,-3e-10
2600,300,4.04e-09
2700,300,-1.46e-09
2800,300,-1.29e-09
2900,300,2.9e-10
3000,300,-1.16e-09
3100,300,2.96e-09
3200,300,2.1e-09
3300,300,1.9e-09
3400,300,4.61e-09
3500,300,3.15e-09
3600,300,2.89e-09
3700,300,-7.2e-10
3800,300,-4.44e-09
3900,300,-7.06e-09
4000,300,-5.42e-09
0,400,5.22e-09
100,400,3.71e-09
200,400,8.4e-10
300,400,-5.78e-09
400,400,-3.19e-09
500,400,-1.4e-09
600,400,-3.55e-09
700,400,-2.71e-09
800,400,-4.44e-09
900,400,-6.09e-09
1000,400,-8.79e-09
1100,400,-1.467e-08
1200,400,-1.627e-08
1300,400,-1.236e-08
1400,400,-1.155e-08
1500,400,-4.56e-09
1600,400,-6.97e-09
1700,400,-9.63e-09
1800,400,-1.3e-09
1900,400,2.88e-09
2000,400,2.26e-09
2100,400,-2.55e-09
2200,400,-4.93e-09
2300,400,-5.07e-09
2400,400,-6.02e-09
2500,400,-1.23e-09
2600,400,4.81e-09
2700,400,2.4e-10
2800,400,-1.2e-10
2900,400,4.23e-09
3000,400,1.67e-09
3100,400,6.9e-10
3200,400,-2.35e-09
3300,400,-1.65e-09
3400,400,2.66e-09
3500,400,2.31e-09
3600,400,5.37e-09
3700,400,4.93e-09
3800,400,-1.19e-09
3900,400,-1.4e-09
4000,400,3.19e-09
0,500,2.65e-09
100,500,1.38e-09
200,500,-8.3e-10
300,500,-4.85e-09
400,500,-2.94e-09
500,500,-1.8e-10
600,500,-1.07e-09
700,500,-3.87e-09
800,500,-6.2e-09
900,500,-6.61e-09
1000,500,-6.32e-09
1100,500,-1.25e-08
1200,500,-2.033e-08
1300,500,-1.662e-08
1400,500,-1.351e-08
1500,500,-5.95e-09
1600,500,-8.27e-09
1700,500,-1.294e-08
1800,500,-6.68e-09
1900,500,-1.59e-09
2000,500,6e-10
2100,500,-2.41e-09
2200,500,-5.04e-09
2300,500,-3.67e-09
2400,500,1.72e-09
2500,500,-1.11e-09
2600,500,-1.38e-09
2700,500,1.78e-09
2800,500,3.96e-09
2900,500,8.72e-09
3000,500,7.12e-09
3100,500,2.54e-09
3200,500,-9e-11
3300,500,-1.78e-09
3400,500,-5.3e-10
3500,500,7e-10
3600,500,3.2e-09
3700,500,3.37e-09
3800,500,1.57e-09
3900,500,5.23e-09
4000,500,5.16e-09
0,600,-6.8e-10
100,600,-6.6e-10
200,600,-6.4e-10
300,600,-6.3e-10
400,600,-1.52e-09
500,600,-2.38e-09
600,600,-3.26e-09
700,600,-6.56e-09
800,600,-7.98e-09
900,600,-6.74e-09
1000,600,-4.34e-09
1100,600,-6.9e-09
1200,600,-1.323e-08
1300,600,-1.169e-08
1400,600,-1.18e-08
1500,600,-9.19e-09
1600,600,-1.028e-08
1700,600,-1.091e-08
1800,600,-3.61e-09
1900,600,-2.64e-09
2000,600,-2.84e-09
2100,600,-4.47e-09
2200,600,-6.44e-09
2300,600,-4.74e-09
2400,600,2.1e-09
2500,600,-3.3e-10
2600,600,-7.5e-10
2700,600,5.53e-09
2800,600,4.24e-09
2900,600,5.02e-09
3000,600,8.3e-09
3100,600,3.58e-09
3200,600,1.37e-09
3300,600,1.36e-09
3400,600,1.48e-09
3500,600,1.74e-09
3600,600,3.9e-10
3700,600,-8.4e-10
3800,600,2.31e-09
3900,600,6.83e-09
4000,600,2.76e-09
0,700,-2.18e-09
100,700,-1.33e-09
200,700,6.2e-10
300,700,6.4e-10
400,700,-1.46e-09
500,700,-4.68e-09
600,700,-7.38e-09
700,700,-8.94e-09
800,700,-1.102e-08
900,700,-8.86e-09
1000,700,-6.23e-09
1100,700,-4.7e-09
1200,700,-4.43e-09
1300,700,-8.16e-09
1400,700,-1.128e-08
1500,700,-1.165e-08
1600,700,-1.052e-08
1700,700,-6.04e-09
1800,700,-1.7e-10
1900,700,-4.74e-09
2000,700,-6.55e-09
2100,700,-1.014e-08
2200,700,-1.549e-08
2300,700,-1.309e-08
2400,700,-8.03e-09
2500,700,-5.3e-09
2600,700,-1.69e-09
2700,700,3.33e-09
2800,700,1.49e-09
2900,700,-1.7e-10
3000,700,4.61e-09
3100,700,3.91e-09
3200,700,3.03e-09
3300,700,3.61e-09
3400,700,3.68e-09
3500,700,2.39e-09
3600,700,-1e-11
3700,700,-1.22e-09
3800,700,1.62e-09
3900,700,4.67e-09
4000,700,2.6e-10
0,800,3.7e-10
100,800,-1e-10
200,800,1.49e-09
300,800,1.18e-09
400,800,-1.21e-09
500,800,-3.68e-09
600,800,-7.06e-09
700,800,-9.17e-09
800,800,-1.273e-08
900,800,-9.92e-09
1000,800,-7.35e-09
1100,800,-4.63e-09
1200,800,-3.33e-09
1300,800,-1.473e-08
1400,800,-1.621e-08
1500,800,-1.269e-08
1600,800,-9.78e-09
1700,800,-8.85e-09
1800,800,-1.066e-08
1900,800,-1.449e-08
2000,800,-1.112e-08
2100,800,-1.233e-08
2200,800,-1.829e-08
2300,800,-1.434e-08
2400,800,-1.154e-08
2500,800,-1.016e-08
2600,800,-4.15e-09
2700,800,3.89e-09
2800,800,5.76e-09
2900,800,3.89e-09
3000,800,4.67e-09
3100,800,5.72e-09
3200,800,5.87e-09
3300,800,4.96e-09
3400,800,4.82e-09
3500,800,3.73e-09
3600,800,2.1e-09
3700,800,1.31e-09
3800,800,3.95e-09
3900,800,5.69e-09
4000,800,-3e-11
0,900,3.42e-09
100,900,2.17e-09
200,900,1.31e-09
300,900,1.5e-09
400,900,-6.5e-10
500,900,-1.87e-09
600,900,-3.67e-09
700,900,-6.54e-09
800,900,-9.46e-09
900,900,-8.79e-09
1000,900,-8.44e-09
1100,900,-5.04e-09
1200,900,-2.42e-09
1300,900,-1.702e-08
1400,900,-1.897e-08
1500,900,-1.091e-08
1600,900,-6.5e-09
1700,900,-1.052e-08
1800,900,-1.562e-08
1900,900,-1.436e-08
2000,900,-1.049e-08
2100,900,-1.099e-08
2200,900,-1.394e-08
2300,900,-1.076e-08
2400,900,-8.02e-09
2500,900,-5.48e-09
2600,900,7.7e-10
2700,900,5.79e-09
2800,900,4.06e-09
2900,900,3.54e-09
3000,900,5.11e-09
3100,900,6.71e-09
3200,900,6.59e-09
3300,900,7.58e-09
3400,900,9.09e-09
3500,900,6.98e-09
3600,900,4.46e-09
3700,900,2.85e-09
3800,900,4.76e-09
3900,900,5.4e-09
4000,900,1.05e-09
0,1000,-4.4e-10
100,1000,-5.7e-10
200,1000,3.3e-10
300,1000,8.2e-10
400,1000,-4.5e-10
500,1000,-1.34e-09
600,1000,-2.11e-09
700,1000,-3.44e-09
800,1000,-3.69e-09
900,1000,-5.42e-09
1000,1000,-6.86e-09
1100,1000,-6.58e-09
1200,1000,-5.86e-09
1300,1000,-1.546e-08
1400,1000,-1.807e-08
1500,1000,-1.065e-08
1600,1000,-3.21e-09
1700,1000,-5.74e-09
1800,1000,-1.004e-08
1900,1000,-5.4e-09
2000,1000,-4.3e-09
2100,1000,-7.97e-09
2200,1000,-9.33e-09
2300,1000,-7.87e-09
2400,1000,-4.74e-09
2500,1000,9.1e-10
2600,1000,2.04e-09
2700,1000,-3.81e-09
2800,1000,-7.34e-09
2900,1000,-3.6e-09
3000,1000,-6.9e-10
3100,1000,3.8e-09
3200,1000,5.74e-09
3300,1000,7.18e-09
3400,1000,9.8e-09
3500,1000,8.13e-09
3600,1000,5.26e-09
3700,1000,3.51e-09
3800,1000,4.84e-09
3900,1000,6.07e-09
4000,1000,2.55e-09
0,1100,-3.07e-09
100,1100,-3.64e-09
200,1100,-1.29e-09
300,1100,-6.8e-10
400,1100,-1.58e-09
500,1100,-3.56e-09
600,1100,-4e-09
700,1100,-2.46e-09
800,1100,-1.06e-09
900,1100,-4.49e-09
1000,1100,-7.34e-09
1100,1100,-9.24e-09
1200,1100,-1.01e-08
1300,1100,-1.233e-08
1400,1100,-1.282e-08
1500,1100,-7.85e-09
1600,1100,-1e-11
1700,1100,1.13e-09
1800,1100,6.6e-10
1900,1100,2.94e-09
2000,1100,-1.8e-10
2100,1100,-2.14e-09
2200,1100,-1.42e-09
2300,1100,-2.85e-09
2400,1100,-3.18e-09
2500,1100,1.37e-09
2600,1100,1.17e-09
2700,1100,-5.5e-09
2800,1100,-4.29e-09
2900,1100,-1.6e-10
3000,1100,-5.02e-09
3100,1100,-3.42e-09
3200,1100,2.49e-09
3300,1100,6.26e-09
3400,1100,9.78e-09
3500,1100,8.81e-09
3600,1100,5.24e-09
3700,1100,3.2e-09
3800,1100,4.31e-09
3900,1100,6.33e-09
4000,1100,1.64e-09
0,1200,-1.77e-09
100,1200,-3.1e-09
200,1200,-3.9e-09
300,1200,-5.46e-09
400,1200,-4.84e-09
500,1200,-4.54e-09
600,1200,-4.46e-09
700,1200,-5.38e-09
800,1200,-5.7e-09
900,1200,-5.97e-09
1000,1200,-7.47e-09
1100,1200,-7.59e-09
1200,1200,-7.73e-09
1300,1200,-1.074e-08
1400,1200,-1.095e-08
1500,1200,-4.95e-09
1600,1200,3.75e-09
1700,1200,1.163e-08
1800,1200,1.781e-08
1900,1200,1.665e-08
2000,1200,1.299e-08
2100,1200,1.553e-08
2200,1200,1.585e-08
2300,1200,8.65e-09
2400,1200,1.35e-09
2500,1200,4.1e-10
2600,1200,2.67e-09
2700,1200,3.96e-09
2800,1200,4.37e-09
2900,1200,1.47e-09
3000,1200,-5.48e-09
3100,1200,-5.26e-09
3200,1200,-1.2e-09
3300,1200,4.14e-09
3400,1200,9.24e-09
3500,1200,8.57e-09
3600,1200,5.33e-09
3700,1200,2.72e-09
3800,1200,1.59e-09
3900,1200,1.18e-09
4000,1200,-3.39e-09
0,1300,-5.35e-09
100,1300,-3.35e-09
200,1300,-5.13e-09
300,1300,-8.16e-09
400,1300,-6.51e-09
500,1300,-4.89e-09
600,1300,-4.75e-09
700,1300,-7.64e-09
800,1300,-9.71e-09
900,1300,-5.85e-09
1000,1300,-2.47e-09
1100,1300,-3e-10
1200,1300,-9.3e-10
1300,1300,-6.33e-09
1400,1300,-6.16e-09
1500,1300,-1.3e-09
1600,1300,7.06e-09
1700,1300,2.112e-08
1800,1300,3.08e-08
1900,1300,3.29e-08
2000,1300,3.601e-08
2100,1300,3.618e-08
2200,1300,3.313e-08
2300,1300,2.445e-08
2400,1300,1.332e-08
2500,1300,6.68e-09
2600,1300,4.61e-09
2700,1300,7.83e-09
2800,1300,6.49e-09
2900,1300,-6.2e-10
3000,1300,-3.84e-09
3100,1300,-2.11e-09
3200,1300,-4.17e-09
3300,1300,-3.5e-10
3400,1300,6.27e-09
3500,1300,6.47e-09
3600,1300,3.91e-09
3700,1300,-5.8e-10
3800,1300,-5.41e-09
3900,1300,-9.85e-09
4000,1300,-1.214e-08
0,1400,-8.35e-09
100,1400,-3.39e-09
200,1400,-2.24e-09
300,1400,-3.02e-09
400,1400,-6.35e-09
500,1400,-1.011e-08
600,1400,-1.048e-08
700,1400,-1.013e-08
800,1400,-1.021e-08
900,1400,-5.17e-09
1000,1400,7.8e-10
1100,1400,1.55e-09
1200,1400,-4.9e-10
1300,1400,-1.01e-09
1400,1400,7.67e-09
1500,1400,1.432e-08
1600,1400,2.097e-08
1700,1400,3.331e-08
1800,1400,4.267e-08
1900,1400,5.01e-08
2000,1400,5.562e-08
2100,1400,5.131e-08
2200,1400,4.875e-08
2300,1400,4.219e-08
2400,1400,2.826e-08
2500,1400,1.646e-08
2600,1400,7.3e-09
2700,1400,4.91e-09
2800,1400,3.22e-09
2900,1400,-2.91e-09
3000,1400,-7.19e-09
3100,1400,-7.57e-09
3200,1400,-1.163e-08
3300,1400,-8.85e-09
3400,1400,-2.99e-09
3500,1400,-2.6e-10
3600,1400,-7.3e-10
3700,1400,-6.04e-09
3800,1400,-1.192e-08
3900,1400,-1.795e-08
4000,1400,-1.853e-08
0,1500,-8.01e-09
100,1500,-3.6e-09
200,1500,-5.8e-10
300,1500,1.06e-09
400,1500,-6.85e-09
500,1500,-1.455e-08
600,1500,-1.562e-08
700,1500,-1.349e-08
800,1500,-1.151e-08
900,1500,-5.73e-09
1000,1500,-2.8e-10
1100,1500,2.8e-10
1200,1500,1.4e-09
1300,1500,6.59e-09
1400,1500,2.269e-08
1500,1500,3.198e-08
1600,1500,3.829e-08
1700,1500,4.671e-08
1800,1500,5.282e-08
1900,1500,5.848e-08
2000,1500,6.131e-08
2100,1500,6.048e-08
2200,1500,6.203e-08
2300,1500,5.672e-08
2400,1500,3.988e-08
2500,1500,2.31e-08
2600,1500,1.203e-08
2700,1500,6.5e-09
2800,1500,2.99e-09
2900,1500,-2.3e-09
3000,1500,-5.9e-09
3100,1500,-6.46e-09
3200,1500,-1.176e-08
3300,1500,-1.691e-08
3400,1500,-1.821e-08
3500,1500,-1.288e-08
3600,1500,-9.73e-09
3700,1500,-1.199e-08
3800,1500,-1.458e-08
3900,1500,-1.687e-08
4000,1500,-1.51e-08
0,1600,-6.67e-09
100,1600,-4.12e-09
200,1600,-4.53e-09
300,1600,-4.87e-09
400,1600,-1.019e-08
500,1600,-1.647e-08
600,1600,-1.797e-08
700,1600,-1.517e-08
800,1600,-1.376e-08
900,1600,-7.16e-09
1000,1600,-1e-10
1100,1600,3.05e-09
1200,1600,3.39e-09
1300,1600,5.85e-09
1400,1600,2.494e-08
1500,1600,3.717e-08
1600,1600,4.354e-08
1700,1600,5.057e-08
1800,1600,5.489e-08
1900,1600,5.739e-08
2000,1600,5.74e-08
2100,1600,6.093e-08
2200,1600,6.759e-08
2300,1600,6.698e-08
2400,1600,5.367e-08
2500,1600,3.485e-08
2600,1600,1.956e-08
2700,1600,1.008e-08
2800,1600,5.15e-09
2900,1600,1.61e-09
3000,1600,-9.6e-10
3100,1600,-6.24e-09
3200,1600,-1.361e-08
3300,1600,-2.209e-08
3400,1600,-2.728e-08
3500,1600,-2.212e-08
3600,1600,-1.787e-08
3700,1600,-1.573e-08
3800,1600,-1.501e-08
3900,1600,-1.33e-08
4000,1600,-8.65e-09
0,1700,-5.66e-09
100,1700,-4.5e-09
200,1700,-6.9e-09
300,1700,-9.46e-09
400,1700,-1.13e-08
500,1700,-1.459e-08
600,1700,-1.557e-08
700,1700,-1.291e-08
800,1700,-1.231e-08
900,1700,-5.28e-09
1000,1700,3.59e-09
1100,1700,8.71e-09
1200,1700,6.28e-09
1300,1700,4.68e-09
1400,1700,2.021e-08
1500,1700,3.353e-08
1600,1700,3.953e-08
1700,1700,4.436e-08
1800,1700,4.97e-08
1900,1700,5.333e-08
2000,1700,5.244e-08
2100,1700,5.699e-08
2200,1700,6.555e-08
2300,1700,6.737e-08
2400,1700,6.079e-08
2500,1700,4.534e-08
2600,1700,2.77e-08
2700,1700,1.511e-08
2800,1700,7.21e-09
2900,1700,4.2e-09
3000,1700,1.81e-09
3100,1700,-9.21e-09
3200,1700,-1.62e-08
3300,1700,-2.191e-08
3400,1700,-2.764e-08
3500,1700,-2.41e-08
3600,1700,-2.081e-08
3700,1700,-1.767e-08
3800,1700,-1.418e-08
3900,1700,-9.61e-09
4000,1700,-4.08e-09
0,1800,-5.02e-09
100,1800,-4.72e-09
200,1800,-5.66e-09
300,1800,-6.99e-09
400,1800,-8.85e-09
500,1800,-1.1e-08
600,1800,-1.086e-08
700,1800,-8.49e-09
800,1800,-6.78e-09
900,1800,-1.86e-09
1000,1800,3.88e-09
1100,1800,9.33e-09
1200,1800,1.07e-08
1300,1800,1.254e-08
1400,1800,1.976e-08
1500,1800,2.837e-08
1600,1800,3.311e-08
1700,1800,3.592e-08
1800,1800,4.127e-08
1900,1800,4.684e-08
2000,1800,4.944e-08
2100,1800,5.416e-08
2200,1800,5.984e-08
2300,1800,6.148e-08
2400,1800,5.827e-08
2500,1800,4.389e-08
2600,1800,2.735e-08
2700,1800,1.654e-08
2800,1800,7.82e-09
2900,1800,3.52e-09
3000,1800,2.12e-09
3100,1800,-7.35e-09
3200,1800,-1.393e-08
3300,1800,-1.987e-08
3400,1800,-2.511e-08
3500,1800,-2.211e-08
3600,1800,-1.818e-08
3700,1800,-1.578e-08
3800,1800,-1.226e-08
3900,1800,-9.02e-09
4000,1800,-5.03e-09
0,1900,-4.42e-09
100,1900,-3.45e-09
200,1900,-4.74e-09
300,1900,-5.1e-09
400,1900,-6.06e-09
500,1900,-6.72e-09
600,1900,-6.13e-09
700,1900,-4.84e-09
800,1900,-3.15e-09
900,1900,-8e-10
1000,1900,2.33e-09
1100,1900,7.42e-09
1200,1900,1.105e-08
1300,1900,1.431e-08
1400,1900,1.824e-08
1500,1900,2.393e-08
1600,1900,2.563e-08
1700,1900,2.731e-08
1800,1900,3.18e-08
1900,1900,3.982e-08
2000,1900,4.767e-08
2100,1900,5.297e-08
2200,1900,5.594e-08
2300,1900,5.802e-08
2400,1900,5.481e-08
2500,1900,3.918e-08
2600,1900,2.313e-08
2700,1900,1.411e-08
2800,1900,7.82e-09
2900,1900,2.62e-09
3000,1900,2.12e-09
3100,1900,-3.73e-09
3200,1900,-1.007e-08
3300,1900,-1.362e-08
3400,1900,-1.503e-08
3500,1900,-1.571e-08
3600,1900,-1.387e-08
3700,1900,-1.155e-08
3800,1900,-9.38e-09
3900,1900,-7.99e-09
4000,1900,-6.01e-09
0,2000,-3.32e-09
100,2000,-1.46e-09
200,2000,-4.9e-09
300,2000,-6.2e-09
400,2000,-5.2e-09
500,2000,-3.42e-09
600,2000,-2.61e-09
700,2000,-1.82e-09
800,2000,-3.9e-10
900,2000,-1.24e-09
1000,2000,-2.72e-09
1100,2000,1.03e-09
1200,2000,7.31e-09
1300,2000,1.021e-08
1400,2000,1.417e-08
1500,2000,1.819e-08
1600,2000,1.861e-08
1700,2000,2.142e-08
1800,2000,2.647e-08
1900,2000,3.726e-08
2000,2000,4.41e-08
2100,2000,4.721e-08
2200,2000,4.785e-08
2300,2000,4.966e-08
2400,2000,4.849e-08
2500,2000,3.513e-08
2600,2000,2.011e-08
2700,2000,1.312e-08
2800,2000,8e-09
2900,2000,4.6e-10
3000,2000,1.3e-10
3100,2000,-4.39e-09
3200,2000,-8.63e-09
3300,2000,-9.09e-09
3400,2000,-8.46e-09
3500,2000,-1.061e-08
3600,2000,-1.183e-08
3700,2000,-1.015e-08
3800,2000,-6.24e-09
3900,2000,-1.56e-09
4000,2000,-1.16e-09
0,2100,-4e-09
100,2100,-2.03e-09
200,2100,-4.25e-09
300,2100,-4.93e-09
400,2100,-5.06e-09
500,2100,-5.63e-09
600,2100,-4.91e-09
700,2100,-2.13e-09
800,2100,7.3e-10
900,2100,-2.64e-09
1000,2100,-7.79e-09
1100,2100,-4.38e-09
1200,2100,3.73e-09
1300,2100,6.26e-09
1400,2100,1.118e-08
1500,2100,1.454e-08
1600,2100,1.499e-08
1700,2100,1.733e-08
1800,2100,2.329e-08
1900,2100,3.718e-08
2000,2100,3.918e-08
2100,2100,3.671e-08
2200,2100,3.594e-08
2300,2100,3.772e-08
2400,2100,3.664e-08
2500,2100,2.73e-08
2600,2100,1.728e-08
2700,2100,1.26e-08
2800,2100,7.97e-09
2900,2100,1.13e-09
3000,2100,5.8e-10
3100,2100,-5.65e-09
3200,2100,-9.75e-09
3300,2100,-1.018e-08
3400,2100,-1.045e-08
3500,2100,-1.021e-08
3600,2100,-1.162e-08
3700,2100,-1.064e-08
3800,2100,-6e-09
3900,2100,-2.1e-10
4000,2100,8.8e-10
0,2200,-6.45e-09
100,2200,-3.6e-09
200,2200,-2.76e-09
300,2200,-3.17e-09
400,2200,-3.63e-09
500,2200,-5.44e-09
600,2200,-4.95e-09
700,2200,-3.23e-09
800,2200,-1.9e-09
900,2200,-4.9e-09
1000,2200,-8.46e-09
1100,2200,-5.16e-09
1200,2200,1.2e-10
1300,2200,5.4e-10
1400,2200,8.33e-09
1500,2200,1.579e-08
1600,2200,1.474e-08
1700,2200,1.392e-08
1800,2200,2.021e-08
1900,2200,3.443e-08
2000,2200,3.571e-08
2100,2200,2.841e-08
2200,2200,2.312e-08
2300,2200,2.344e-08
2400,2200,2.212e-08
2500,2200,2.018e-08
2600,2200,1.772e-08
2700,2200,1.209e-08
2800,2200,7.4e-09
2900,2200,2.51e-09
3000,2200,-1.45e-09
3100,2200,-6.23e-09
3200,2200,-8.92e-09
3300,2200,-9.31e-09
3400,2200,-1.053e-08
3500,2200,-1.059e-08
3600,2200,-1.192e-08
3700,2200,-1.182e-08
3800,2200,-8.64e-09
3900,2200,-4.81e-09
4000,2200,-2.87e-09
0,2300,-3.66e-09
100,2300,-2.78e-09
200,2300,-7.4e-10
300,2300,-2.22e-09
400,2300,-1.97e-09
500,2300,-3.01e-09
600,2300,-3.46e-09
700,2300,-3.32e-09
800,2300,-4.43e-09
900,2300,-6.5e-09
1000,2300,-8.96e-09
1100,2300,-9.11e-09
1200,2300,-6.82e-09
1300,2300,-4.86e-09
1400,2300,3.93e-09
1500,2300,1.322e-08
1600,2300,1.345e-08
1700,2300,1.445e-08
1800,2300,1.982e-08
1900,2300,2.713e-08
2000,2300,2.808e-08
2100,2300,1.96e-08
2200,2300,1.11e-08
2300,2300,1.434e-08
2400,2300,1.848e-08
2500,2300,1.806e-08
2600,2300,1.535e-08
2700,2300,9.9e-09
2800,2300,7.61e-09
2900,2300,5.19e-09
3000,2300,-4.76e-09
3100,2300,-6.52e-09
3200,2300,-4.85e-09
3300,2300,-6.11e-09
3400,2300,-7.88e-09
3500,2300,-8.41e-09
3600,2300,-1.207e-08
3700,2300,-1.489e-08
3800,2300,-1.068e-08
3900,2300,-4.03e-09
4000,2300,-6.7e-10
0,2400,1.34e-09
100,2400,-7.7e-10
200,2400,1.98e-09
300,2400,7.3e-10
400,2400,-8.1e-10
500,2400,-4.59e-09
600,2400,-6.44e-09
700,2400,-4.09e-09
800,2400,-5.37e-09
900,2400,-7.07e-09
1000,2400,-9.08e-09
1100,2400,-1.147e-08
1200,2400,-1.083e-08
1300,2400,-6.9e-09
1400,2400,-2.69e-09
1500,2400,1.09e-09
1600,2400,6.78e-09
1700,2400,1.288e-08
1800,2400,1.544e-08
1900,2400,1.681e-08
2000,2400,1.659e-08
2100,2400,1.283e-08
2200,2400,1.094e-08
2300,2400,1.515e-08
2400,2400,1.48e-08
2500,2400,8.36e-09
2600,2400,6.57e-09
2700,2400,5.67e-09
2800,2400,2.62e-09
2900,2400,2.79e-09
3000,2400,-5.48e-09
3100,2400,-4.04e-09
3200,2400,7.5e-10
3300,2400,-2.97e-09
3400,2400,-6.29e-09
3500,2400,-4.88e-09
3600,2400,-9.26e-09
3700,2400,-1.433e-08
3800,2400,-1.227e-08
3900,2400,-6.38e-09
4000,2400,1.46e-09
0,2500,7.1e-10
100,2500,-3e-11
200,2500,1.69e-09
300,2500,2.1e-10
400,2500,-1.94e-09
500,2500,-6.35e-09
600,2500,-9.09e-09
700,2500,-8.73e-09
800,2500,-1.149e-08
900,2500,-9.98e-09
1000,2500,-8.01e-09
1100,2500,-7.94e-09
1200,2500,-8.15e-09
1300,2500,-6.57e-09
1400,2500,-7.13e-09
1500,2500,-8.2e-09
1600,2500,-1.03e-09
1700,2500,4.43e-09
1800,2500,4.34e-09
1900,2500,7.12e-09
2000,2500,8.54e-09
2100,2500,8.12e-09
2200,2500,9.22e-09
2300,2500,8.26e-09
2400,2500,3.1e-09
2500,2500,0
2600,2500,1.24e-09
2700,2500,5.7e-10
2800,2500,-3.99e-09
2900,2500,-3.81e-09
3000,2500,-8.19e-09
3100,2500,-6.22e-09
3200,2500,-1.96e-09
3300,2500,-4.07e-09
3400,2500,-6.95e-09
3500,2500,-5.53e-09
3600,2500,-8e-09
3700,2500,-1.171e-08
3800,2500,-1.301e-08
3900,2500,-1.309e-08
4000,2500,-5.46e-09
0,2600,-3.99e-09
100,2600,-2.22e-09
200,2600,6.1e-10
300,2600,1.07e-09
400,2600,-1.83e-09
500,2600,-5.8e-09
600,2600,-8.04e-09
700,2600,-9.88e-09
800,2600,-1.288e-08
900,2600,-9.87e-09
1000,2600,-6.34e-09
1100,2600,-5.03e-09
1200,2600,-4.02e-09
1300,2600,-2.59e-09
1400,2600,-6.19e-09
1500,2600,-9.18e-09
